"","Date","first_MVP_top4","first_MVP_bottom4","first_maxSR_top4","first_maxSR_bottom4","first_EW_top4","first_EW_bottom4","first_InvInef_top4","first_InvInef_bottom4","first_MVP_top8","first_MVP_bottom8","first_maxSR_top8","first_maxSR_bottom8","first_EW_top8","first_EW_bottom8","first_InvInef_top8","first_InvInef_bottom8"
"1",2020-01-01,0.0320802015402128,0.000732436302168571,0.00772205364339684,-0.00291758043644086,0.0432489400301639,-0.00146578370168848,0.037283659711963,-0.00163819748167404,0.0287882943704925,0.000930531800975132,0.00772205364339706,0.0176908168507937,0.0293732302421086,0.00223865853893956,0.0563252477761,0.000117863844162125
"2",2020-01-02,-0.0177858817555409,-0.0311707288124992,-0.0553500809434405,-0.0494112479415207,0.00885322418369894,-0.0402574078993583,-0.00414865078500259,-0.0424611515930441,-0.0284802021602679,-0.0288311500732027,-0.0553500809434407,-0.0412419702421626,-0.0203651940786983,-0.0364804166843316,0.0232122774622203,-0.0359323253439333
"3",2020-01-03,0.00273505969161558,0.0500351581042422,0.0706175390040786,0.0472174630443969,-0.0414403493737301,0.0537628929479876,-0.0209313803240756,0.0536815770692698,0.00716927216686059,0.0511843966398144,0.0706175390040789,0.0408338651963276,0.00683242659845273,0.0525878411527052,-0.0784097744778002,0.0511676948124198
"4",2020-01-04,0.0110859210136978,0.00927344274045905,0.0112995520174761,0.0166973025291293,0.000691790238079415,0.026015953302758,0.00459703659456112,0.0267337536726338,0.0122538462742723,0.0125172559897782,0.0112995520174761,0.0164853046489222,0.00960815723219421,0.0252589205951523,-0.0055590758521834,0.0232716621788627
"5",2020-01-05,0.0123221959217059,0.000812051284959647,0.0111733036883641,0.0157146089189191,0.0204866766084038,0.0159914134567503,0.017529751069258,0.0172298897703504,0.00381987796117378,0.00847666770733757,0.0111733036883641,-0.0106456185724234,0.00613021439385486,0.0213724162511495,0.0164003304000937,0.0193779646369245
"6",2020-01-06,0.0579332316167973,0.0476934919906289,0.0575698529335806,0.0584962065506627,0.0638381528788758,0.0544497086371734,0.0612296137219708,0.0548180366121458,0.049429837453989,0.0457499006444941,0.0575698529335806,0.0673514243771673,0.0590783825920189,0.0561816071991581,0.0617249369352868,0.0577456785873991
"7",2020-01-07,0.0325787023274036,0.0473351072816079,-0.00350261899190107,0.00333667362040435,0.0473128635517783,0.0073067905253954,0.0396470643030029,0.00542925250323512,0.0152896041266661,0.0399616490646024,-0.0035026189919013,0.0692033292715546,0.0198992682533909,0.00220558757285838,0.0626653943784012,-0.00215665763503614
"8",2020-01-08,-0.0270881410803412,-0.0111113492107578,-0.0212774030149989,-0.0276951167248558,-0.0368611827871068,-0.021842734437955,-0.0330143733100029,-0.0232352532243298,-0.033478184044354,-0.0159838264092056,-0.0212774030149989,0.0222515657299514,-0.032167549858055,-0.0138421630448858,-0.0473112552802319,-0.0183621358633037
"9",2020-01-09,-0.0145517087138639,-0.0243472475295442,-0.0108109190678997,-0.00687287950784798,-0.019995079899929,-0.0107723889377536,-0.0179797959023504,-0.00992507815946708,-0.0171786698681937,-0.0237680256229155,-0.0108109190678997,0.00270207566815395,-0.0159335353934111,-0.00330115004368714,-0.0273811308345558,-0.00363216914905007
"10",2020-01-10,0.0584650924803194,0.0358395271266536,0.0733312709730427,0.035899554339258,0.0501255748758964,0.0245500757483517,0.0557407310298272,0.0246634783842425,0.0479631521449759,0.0365730167810892,0.0733312709730427,0.0172208938900242,0.0571228540886219,0.026689452195652,0.0475097915626239,0.0278146265283332
"11",2020-01-11,0.00435246556883784,-0.0154418840337484,0.00671143285387155,-0.00533690405288811,-0.00122477018716505,-0.00292087330269886,0.00123074165169013,-0.00260665668142046,0.0104058953210315,-0.0156033868894876,0.00671143285387155,0.0213828999603178,0.00103638993212063,0.0054073656015361,-0.00478912326687919,0.00325336113091446
"12",2020-01-12,0.0374907157451836,0.0193408291381285,0.0647475293777269,0.024447864417523,0.047058622133048,0.0144950118224831,0.0462146695209957,0.01496850111944,0.024345583966469,0.0201202865136461,0.0647475293777267,-0.00718340986841548,0.0324963469391513,0.0102638008173288,0.0387026349734667,0.0137732371208685
"13",2020-01-13,-0.0323370096321671,-0.00591211707740869,-0.0253981937841511,-0.00589199740524504,-0.0375640174412238,-0.0099353840415124,-0.0352914034300831,-0.00928613546703216,0.000472504957665931,-0.00645187095593192,-0.0253981937841509,-0.0235211652593702,-0.00929920621069158,-0.0128475145353482,-0.028360803718447,-0.0137163751175703
"14",2020-01-14,0.147195164772654,0.0809357525228578,0.208242071253306,0.0879411262147287,0.150166462253287,0.0883124383604044,0.155303614136856,0.0868907370662535,0.122695789339037,0.0777355758396414,0.208242071253306,0.0874846215936584,0.150580315636005,0.100801217531301,0.131722307616517,0.102681605846569
"15",2020-01-15,-0.0356614152974007,0.000523428697762451,-0.0157898153994677,0.0595274894564095,-0.0656048326101781,0.0203837642200164,-0.0536698041613499,0.0259019803849803,0.0276268593386777,-0.0047727836667868,-0.0157898153994677,0.0135304867861634,-0.0027776279616849,0.0276404891129944,-0.0747542510489936,0.0266027015535273
"16",2020-01-16,0.0151905884492489,-0.0106429185563208,0.0157898118203328,-0.0328275947666417,0.0452902378496842,-0.00669055809892583,0.0347450535198601,-0.0097435924847793,-0.0103324083774421,-0.0103392136205257,0.0157898118203326,0.021196459475427,-0.00140217341118754,0.00583818302473404,0.0534232592864121,0.000410918682375083
"17",2020-01-17,0.0749784893564858,0.025033661390824,0.0232268553436445,0.060211255919042,0.070374488084481,0.0267903492332096,0.066912979847215,0.0309142347596905,0.0887266099099904,0.027999342968587,0.0232268553436445,0.0869915044874123,0.0898593586316145,0.058420960903603,0.0941963578774101,0.0467262120286454
"18",2020-01-18,-0.0299222536833099,0.00057832219807441,-0.0258412321452265,-0.0177980224324435,-0.0266855486314762,-0.00786618260760608,-0.028239756578637,-0.0101599243263588,-0.0567923193631341,0.00189197785298867,-0.0258412321452265,0.0123376230693366,-0.0560994200195111,-0.0227526705422963,-0.0475397719957256,-0.0138965972193018
"19",2020-01-19,-0.0239881585209811,-0.0267485061828463,-0.0537763908328568,-0.0255768418034812,-0.0240760156453237,-0.036684392584128,-0.0257090293824656,-0.0344927634867076,-0.0149632380885647,-0.0283051884606715,-0.0537763908328569,-0.0509071818116682,-0.0172114849122778,-0.0299961573381939,0.00120493207653194,-0.0395836942753268
"20",2020-01-20,0.00799389537389317,-0.00543786436486049,-0.00276625001805353,-0.00230547656099811,0.0211498860834678,-0.00184165654461144,0.0142558766520551,-0.00180698205369256,0.0112719687521186,-0.00630179123865937,-0.00276625001805375,0.024812657759459,0.0180655721702094,0.00394374883017723,0.028262460714743,0.0022862221198936
"21",2020-01-21,0.0174153185694934,0.0118587512359196,0.0137553757681874,0.0451289206588517,0.0233469426408368,0.0222273430784876,0.0200124218066953,0.0249920944437796,0.00732165489393499,0.0102873453167107,0.0137553757681872,-0.00226193739781411,0.0121478889101461,0.0161028341582687,0.0173652677206637,0.0220594349074423
"22",2020-01-22,0.00747491868124639,-0.00801392609333695,-0.00273597932695102,-0.0183695673551407,0.00178499736944193,-0.00389829555456445,0.0034086993993736,-0.00589069108477225,-0.00355138579928027,-0.00910139692012257,-0.00273597932695102,-0.00931783214031257,-0.00116525409435098,0.00169074339051978,0.00128236441582241,0.000400347056328298
"23",2020-01-23,-0.095739191607811,-0.0327520530429549,-0.0221615893331228,-0.0448093340148563,-0.111959092565921,-0.0412576759893818,-0.100549310501922,-0.0410485418525859,-0.0706190025370471,-0.0319253154134014,-0.0221615893331227,-0.0695374061723255,-0.0795595805665285,-0.0548136908605451,-0.137833785398884,-0.0543410843330642
"24",2020-01-24,0.00411032437823122,0.00447635882982289,0.0194180841684393,0.00176108061481828,0.0111040407472396,0.00870129200200465,0.00894866578331022,0.00798234039408641,-0.00527501464063718,0.00406713647292944,0.0194180841684393,0.0137062214055992,0.000609505777181107,0.00831516095190055,-0.00259221512054841,0.00893170818049338
"25",2020-01-25,-0.0139020758844629,-0.00897582229001692,-0.0306858074073916,-0.004114022901331,-0.014252481498978,-0.00894420874002244,-0.015002162873762,-0.00812711278384826,-0.00430550567421506,-0.00906849464240467,-0.0306858074073916,-0.0141269140673792,-0.0125445513916138,-0.0125321182324435,-0.00148560748944215,-0.0118273526827352
"26",2020-01-26,0.0533583306429917,0.0269833281757037,0.0334293017484217,0.0267302376028662,0.0584370060656199,0.0251749062286799,0.0552492249444145,0.0247521607740564,0.0601751767601242,0.0268091223214868,0.0334293017484217,0.0408801613749414,0.065701028036024,0.039287190293811,0.0802966971268737,0.0353316417723104
"27",2020-01-27,0.0609827305080859,0.0346920655919025,0.0815168606923002,0.0142330899217586,0.0825955322058032,0.0242277548069458,0.0760044542046618,0.0225370121217681,0.0333770364090542,0.0337090646174525,0.0815168606923002,0.0152431814164833,0.0528451336996241,0.0402837128025164,0.0732917105106388,0.031379937909245
"28",2020-01-28,-0.0105761625051528,0.0479183166356689,0.0224728328068464,0.0240167927162172,-0.0555702832411448,0.0483804332886075,-0.0385336060799415,0.0436098259149995,-0.00985343745496292,0.0467620748027926,0.0224728328068466,0.0198121743665616,-0.0107440691236826,0.0515253798334951,-0.10538733841616,0.0562996801488034
"29",2020-01-29,0.00699952674391957,-0.00483421697796138,-0.0174350566511754,-0.0116570844593115,0.0177209287135454,0.00521287965295403,0.010977754640437,0.00371630118250499,0.0243404844059674,-0.00665436609476888,-0.0174350566511755,0.0378250842063264,0.0218280516244429,0.0183982370156983,0.0401041849285013,0.0129838726155826
"30",2020-01-30,0.0853204956365703,0.0212312168231814,0.0865925202934845,0.037264585469077,0.0466454782060284,0.0297961168688534,0.0627707014747581,0.0305907198427697,0.0551589042956866,0.0211175486308857,0.0865925202934847,0.0413425760204231,0.0452009896109229,0.0234994283387786,0.00502476188140477,0.0294310509597371
"31",2020-01-31,-0.00994257273154786,-0.0169891884264923,-0.0471785582412627,-0.0206529079470472,-0.0236650496187801,-0.0248806294304639,-0.0210025738731091,-0.0239055248884503,-0.00559684637218028,-0.0171271322354867,-0.0471785582412628,-0.0297154011374886,-0.019837507840993,-0.0366216301507474,-0.0133826881181358,-0.0356107975570761
"32",2020-02-01,0.0554667673446272,0.00432925662325356,0.00481929331422881,0.000548998136784773,0.0580543316359767,0.00862651333961728,0.0525646967707734,0.00729092512045204,0.0288963036584697,0.00514979177566999,0.00481929331422881,0.00602755793889376,0.0325450118137893,0.0113120569490579,0.0664270225036441,0.012803197433024
"33",2020-02-02,-0.00651231584673806,-0.00433439039999761,0.0143200535445103,0.012544478450625,0.00111350334338467,0.000883630181065076,2.7547476152634e-05,0.00249535443962867,0.0145467210944779,-0.0017586870119749,0.0143200535445103,-0.000977940142619205,0.00779272254844332,0.00314833642582335,0.00848490762933185,0.00356180982271148
"34",2020-02-03,-0.0194385970231914,-0.00516628625503324,-0.00475061117960318,0.000541858521898808,-0.034944347086275,-0.00215624780576351,-0.0287371957980059,-0.00195046674438093,-0.0143797747300444,-0.00542328453009566,-0.00475061117960296,-0.0178970164240128,-0.0144501763316323,0.00355890471073628,-0.0514251564754833,0.00217825144337414
"35",2020-02-04,-0.00979025867688721,-0.0123364518172528,0.0118344619691846,-0.0152841402959574,0.0125865250876511,-0.0104338175348491,0.00607656626779574,-0.0115640628841064,-0.0061251015145366,-0.00762098401854594,0.0118344619691846,-0.0116092191389561,-0.000518093773478445,-0.00472066573958962,0.0231583404455005,-0.00366686271270289
"36",2020-02-05,0.0555978267375226,0.0464942690158303,0.0615930089904007,0.0556293146841842,0.0510833230066836,0.0540204175937327,0.0534051625021918,0.053555292732578,0.0723105469339844,0.0447213678128289,0.0615930089904004,0.0420157596001234,0.0773184285211312,0.0525205422043782,0.0624059359055664,0.057461594876927
"37",2020-02-06,0.0229108855750906,0.0148390505970313,0.0131870091160082,0.069339671624155,0.0339107771121803,0.0448731933114692,0.0290915095540605,0.047835551368212,0.0190916313530336,0.0149905108241313,0.0131870091160082,0.0202030668509368,0.0176108047685701,0.0221612684098542,0.0413878224594715,0.0408415295682953
"38",2020-02-07,-0.0128062477329874,0.009957781201549,0.00435729551755237,0.0684749373922802,-0.0386646870292371,0.0129962355298114,-0.0273822069852034,0.0222133406527987,0.00528327682476304,0.0114255431608377,0.0043572955175526,0.126910226293103,-0.0115502119421704,0.0202479923848435,-0.055955186936066,0.0114214378303714
"39",2020-02-08,0.0204592625773106,0.00595601502715981,0.0341913636320335,-0.0127738961270604,0.0176686869787117,-0.000772327374168658,0.0206756129245982,-0.00232689718534618,0.00673495387037071,0.0182019920023757,0.0341913636320335,0.0227754920467604,0.00965815147051496,0.0164362850863971,0.00381057880040636,0.00931938332168136
"40",2020-02-09,0.00917786387409003,0.0297169015262171,0.0511882443196545,0.109895669958397,0.020320034729272,0.0485526869189843,0.0194371465468277,0.0598746534039396,0.0179998165027608,0.0271236167849251,0.0511882443196545,0.0345249659937004,0.0214010639544275,0.0300091267639315,0.0131133039462275,0.0300373782746797
